02085071            OD-PDOC 60V NDAY PP-VRT  0000000,890000001,75ALI     ALI             00000000
02085091            OD-PDOC 60V NDAY PP-RGE  0000000,890000001,75ALI     ALI             00000000
02085141            OD-PDOC 60V NDAY PP-GRI  0000000,890000001,75ALI     ALI             00000000
02086031            OD-PDOC 80V NDAY PP-BLE  0000001,110000002,29ALI     ALI             00000000
02086071            OD-PDOC 80V NDAY PP-VRT  0000001,110000002,29ALI     ALI             00000000
02086091            OD-PDOC 80V NDAY PP-RGE  0000001,110000002,29ALI     ALI             00000000
02086121            OD-PDOC 80V NDAY PP-BCL  0000001,110000002,29ALI     ALI             00000000
02086141            OD-PDOC 80V NDAY PP-GRI  0000001,110000002,29ALI     ALI             00000000
02092011            FI-PDOC 20V PERF-NOI     0000000,580000000,75TP087   PP              00000000
02092031            FI-PDOC 20V PERF-BLE     0000000,580000000,75TP087   PP              00000000
02092051            FI-PDOC 20V PERF-BDX     0000000,580000000,75TP087   PP              00000200
02092071            FI-PDOC 20V PERF-VRT     0000000,580000000,75TP087   PP              00000000
02093011            FI-PDOC 40V PERF-NOI     0000000,720000001,53TP087   PP              00000500
02093031            FI-PDOC 40V PERF-BLE     0000000,720000001,53TP087   PP              00000400
