181300-17                                                                     PRESENT GARNI ETUIS 150P 0000021,930000207,73REGNIERSMAP_NEG         00000005
181310-17                                                                     ETUI CTE IDENT PVC30/100 0000000,120000001,39REGNIERSMAP_NEG         00002080
181325-17                                                                     ETUI SPL MULT  PVC30/100 0000000,130000001,39REGNIERSMAP_NEG         00001750
181330-17                                                                     ETUI TPL MULT  PVC30/100 0000000,170000001,38REGNIERSMAP_NEG         00004210
181331-17                                                                     ETUI PCONDUIR  PVC30/100 0000000,220000001,38REGNIERSMAP_NEG         00007730
181340-17                                                                     ETUI MULT PAP VOITUR PVC 0000000,340000001,38REGNIERSMAP_NEG         00003440
181341-17                                                                     ETUI PASSEPORT PVC30/100 0000000,610000001,38REGNIERSMAP_NEG         00007000
181342-17                                                                     ETUI 4 CTE CREDIT PVC    0000000,160000001,38REGNIERSMAP_NEG         00006675
183002-20                                                                     PBLOC S/RABAT PVC        0000001,030000004,48REGNIERSMAP_NEG         00000450
184002-20                                                                     P BLOC RABAT PVC         0000001,680000005,25REGNIERSMAP_NEG         00001170
186304-17                                                                     SERV RAB 360x275 PVC     0000000,420000001,67REGNIERSMAP_NEG         00000025
190569-20                                                                     C SANGLE TOILE COUL      0000001,060000002,09EDISON  MAP_NEG         00000200
19185-20                                                                      MAT BAGAGERIE LICENCE    0000000,000000060,00                RP DIF  00000000
202619-17                                                                     ROUL 45x100 ADHESIF      0000000,250000000,59SADIPAL MAP_NEG         00000660
206019-20                                                                     CL LEV A4 D50 PP/PP      0000000,730000000,73ELBA    MAP_NEG         00000000
2061002006-10                                                                 FA-S25 PPERF 22x30-ORG   0000001,510000005,99GARDENIAMAP_NEG         00000000
2061002010-14                                                                 FA-S25 PPERF 22x30-VRT   0000001,510000005,99GARDENIAMAP_NEG         00000000
2061002012-03                                                                 FA-S25 PPERF 22x30-BLE   0000001,510000005,99GARDENIAMAP_NEG         00000020
2061002013-12                                                                 FA-S25 PPERF 22x30-ROS   0000001,510000005,99GARDENIAMAP_NEG         00000000
207112-20                                                                     INT PERS A6 4P PVC       0000000,240000000,79REGNIERSMAP_NEG         00000300
207212-20                                                                     INT PERS A5 4P PVC       0000000,280000000,90REGNIERSMAP_NEG         00001250
207530-17                                                                     CL CD A RBT+10PX3CD      0000002,490000004,21GARDENIAMAP_NEG         00000000
208040-17                                                                     S10 PPERF17x22 PPSTD GR  0000000,140000000,41REGNIERSMAP_NEG         00000000
208041-17                                                                     S10 PPERF17x22 PPSTD GR  0000000,150000000,36REGNIERSMAP_NEG         00000790
208050-17                                                                     S10 PPERF17x22 PPSDT LI  0000000,250000000,74REGNIERSMAP_NEG         00003280
2084-08                                                                       BX-S10 PPERF A4IT PP     0000001,000000003,60BX DK   MAP_NEG         00000000
208673-17                                                                     S30 PPERF PP STD GR      0000000,400000001,32REGNIERSMAP_NEG         00000000
2088-08                                                                       S10 PPERF A4 EXT PP      0000002,020000004,17BX UK   MAP_NEG         00000060
21040201-20                                                                   CREEKS METALLIC FT RECTA 0000001,740000004,68FF      MARYSE          00000000
210916-20                                                                     AU-SAC BORNE 2C BAT ARMO 0000007,440000031,25SH      MARYSE  AUCHAN  00000000
213023-20                                                                     AU-PDOC AM 40V TRSPERSO  0000001,320000006,40BX MY   MAP_NEG AUCHAN  00000000
22111610-20                                                                   CHIPIE MINI FOXY FT RECT 0000001,110000003,34SH      MARYSE          00000000
22114710-20                                                                   NBA LEAGUE FT RECTANGULA 0000001,250000003,44FF      MARYSE          00000000
227510-17                                                                     S10 PPERF AM PP VARIO    0000000,370000001,10BX MY   MAP_NEG         00003750
227530-17                                                                     S10 PPERF 3 CD PP        0000001,090000002,63GARDENIAMAP_NEG         00000997
230005-20                                                                     CREEKS RACING FT ASSORTI 0000001,380000003,40FF      MARYSE  AUCHAN  00000000
231028-20                                                                     CHIPIE LACY FT ROND      0000001,200000003,31HH      MARYSE          00000000
231122-20                                                                     FT RECT CHI TOURNICOTTI  0000001,270000003,50HH      MARYSE          00000000
231123-20                                                                     CHIPIE ZIGUY FT RECTANGU 0000001,400000003,85HH      MARYSE          00000000
231143-20                                                                     SIMPSONS BY BART  FT REC 0000001,330000003,66GC      MARYSE          00000000
231169-20                                                                     HARRY POTTER QUIDDITCH F 0000001,060000002,91SH      MARYSE          00000000
232491-20                                                                     AU-SAC SPORT AIR MIXTY   0000007,610000033,75SH      MARYSE  AUCHAN  00000000
241155-20                                                                     FT RECT MDIA STREET      0000001,250000003,45FF      MARYSE          00000000
242199-20                                                                     FT ASSORTIS LICENCES     0000000,810000002,97SH / PERMAP_NEG         00001025
242199EC-20                                                                   FT ASSORTIS LICENCES     0000000,000000002,45SH / PERMAP_NEG         00000001
