62101905            00001440                        000018000000002400000024       SOT
62101907            00003192                        000001120000001400000014       MDG
62101907            00000000                        000001120000001400000014       SOB
62102901            00000000                        000000200000001000000010       LM
62102901            00001940                        000000200000001000000010       MDG
62102905            00003864                        000001440000002400000024       MDG
62102905            00000000                        000001440000002400000024       SOT
62109901            00009594                        000000180000001800000018       MDG
62109901            00001080                        000000180000001800000018       SOT
62629901            00000000                        000014100000003000000030       LM
62629901            00023220                        000014100000003000000030       MDG
62629904            00002340                        000000000000026000000260       MDG
62635901            00002250                        000000000000003000000030       MDG
6264701-20          00005304                        000000000000002400000024       MDG
62647901            00007128                        000000000000002400000024       MDG
62648901            00000000                        000003840000002400000024       LM
62648901            00004248                        000003840000002400000024       MDG
62649903            00008400                        000000000000003000000030       LM
62649903            00005820                        000000000000003000000030       MDG
62654901            00000000                        000002800000002000000020       LM
62654901            00007560                        000002800000002000000020       MDG
62655901            00002610                        000000000000001800000018       MDG
62657901            00008856                        000002520000001800000018       MDG
62657901            00003600                        000002520000001800000018       SOT
62657904            00000104                        000000000000010400000104       MDG
62659903            00000000                        000012240000001800000018       LM
62659903            00021132                        000012240000001800000018       MDG
62677901            00000000                        000001080000001800000018       LM
62677901            00008712                        000001080000001800000018       MDG
62679011            00000000                        000000540000001800000018       LM
62679011            00000018                        000000540000001800000018       MDG
62679031            00000450                        000000000000001800000018       MDG
62679901            00001098                        000000000000001800000018       MDG
62679901            00000234                        000000000000001800000018       SOT
62681031            00000468                        000000000000001800000018       MDG
62681071            00000000                        000000180000001800000018       LM
62681071            00000432                        000000180000001800000018       MDG
62681091            00001026                        000000000000001800000018       MDG
62681901            00000000                        000000180000001800000018       LM
62681901            00000720                        000000180000001800000018       MDG
62683901            00000030                        000001300000001000000010       MDG
62683901            00000000                        000001300000001000000010       SOB
62683901            00001400                        000001300000001000000010       SOT
62735901            00000378                        000000000000000100000001       MDG
62736901            00002610                        000000000000001500000015       MDG
63036-03            00002000                        000000000000005000000050       MDG
63037-09            00000350                        000000000000005000000050       MDG
63038-13            00000000                        000050000000005000000050       LM
63038-13            00002650                        000050000000005000000050       MDG
63039-14            00000000                        000075000000005000000050       LM
63039-14            00001550                        000075000000005000000050       MDG
63040-07            00002650                        000000000000005000000050       MDG
63042-11            00002500                        000050000000005000000050       MDG
63042-11            00000000                        000050000000005000000050       SOT
63043-02            00000000                        000025000000005000000050       LM
63043-02            00000950                        000025000000005000000050       MDG
63044-08            00002500                        000075000000005000000050       MDG
63044-08            00000000                        000075000000005000000050       SOT
63046-15            00002500                        000025000000005000000050       MDG
63046-15            00000000                        000025000000005000000050       SOT
63047-21            00004600                        000000000000005000000050       MDG
69910-20            00000960                        000000000000000500000005       MDG
70456-04            00000350                        000000000000005000000050       MDG
70501901            00000000                        000000700000001000000010       LM
70501901            00001810                        000000700000001000000010       MDG
709751-20           00001040                        000000000000002000000020       MDG
709754-20           00001260                        000000000000002000000020       MDG
709777-20           00002800                        000000000000002000000020       MDG
709795-20           00000760                        000000000000002000000020       MDG
7100178-17          00001840                        000000000000002000000020       MDG
7100208-20          00001800                        000000000000002000000020       MDG
7500206-20          00002260                        000000000000002000000020       MDG
7500213-20          00001360                        000000000000002000000020       MDG
7500213-20          00006240                        000000000000002000000020       SOT
759716-20           00000160                        000000000000002000000020       MDG
759717-20           00006780                        000000000000002000000020       MDG
759717-20           00002880                        000000000000002000000020       SOT
759718-20           00006140                        000000000000002000000020       MDG
808679-20           00000238                        000000000000001400000014       MDG
809712-20           00005360                        000000000000002000000020       MDG
809725-20           00005580                        000000000000002000000020       MDG
809728-20           00005520                        000000000000002000000020       MDG
809728-20           00001440                        000000000000002000000020       SOT
809733-20           00007840                        000000000000002000000020       MDG
809736-20           00001780                        000000000000002000000020       MDG
809737-20           00003220                        000000000000002000000020       MDG
809744-20           00002240                        000000000000002000000020       MDG
809745-20           00000160                        000000000000002000000020       MDG
809747-20           00001240                        000000000000002000000020       MDG
809747-20           00000800                        000000000000002000000020       SOT
809751-20           00001360                        000000000000002000000020       MDG
809751-20           00001280                        000000000000002000000020       SOT
809753-20           00000760                        000000000000002000000020       MDG
809754-20           00006920                        000000000000002000000020       MDG
809778-20           00002980                        000000000000002000000020       MDG
809778-20           00000020                        000000000000002000000020       SOT
809779-20           00001100                        000000000000002000000020       MDG
809791-20           00001240                        000000000000002000000020       MDG
809798-20           00002380                        000000000000002000000020       MDG
857745-20           00000080                        000000000000008000000080       MDG
857745-20           00002880                        000000000000008000000080       SOT
859716-20           00009320                        000000000000002000000020       MDG
859716-20           00002880                        000000000000002000000020       SOB
859717-20           00008960                        000000000000002000000020       MDG
859718-20           00006980                        000000000000002000000020       MDG
859728-20           00006080                        000000000000002000000020       MDG
859795-20           00001560                        000000000000002000000020       MDG
904038-23           00000960                        000000000000002000000020       MDG
909724-20           00006240                        000000000000002000000020       MDG
909734-20           00006080                        000000000000002000000020       MDG
909744-20           00006140                        000000000000002000000020       MDG
909748-20           00000560                        000000000000002000000020       MDG
909748-20           00005760                        000000000000002000000020       SOT
909751-20           00006280                        000000000000002000000020       MDG
909753-20           00003580                        000000000000002000000020       MDG
909778-20           00006380                        000000000000002000000020       MDG
909791-20           00006220                        000000000000002000000020       MDG
909795-20           00006280                        000000000000002000000020       MDG
95090014P-20        00001120                        000000000000001400000014       MDG
959716-20           00000040                        000000000000002000000020       MDG
959728-20           00004860                        000000000000002000000020       MDG
959728-20           00001440                        000000000000002000000020       SOB
959737-20           00003220                        000000000000002000000020       MDG
959737-20           00002880                        000000000000002000000020       SOB
959738-20           00002500                        000000000000002000000020       MDG
990042-20           00000002                        000000000000000100000001       MDG
995542-20           00000004                        000000000000000100000001       MDG
995545-20           00000004                        000000000000000100000001       MDG
995642-20           00000003                        000000000000000100000001       MDG
999091-20           00000001                        000000000000000100000001       MDG

