42701491            CHEM SIMPLE A4 EUROFOLIO 0000000,280000000,23CH9     CG              00000120
42701901            CHEM SIMPLE A4 EUROFOLIO 0000000,270000000,23CH9     CG              00006300
42803131            DURA-CHEM SIMPLE A4 C.L  0000000,310000000,43CH9     CG              00000000
43000901            CHEM POCHE A MALICE C.L  0000000,210000001,47PRISON  CG              00018200
43005901            CHEM POCHE A MALICE PP 4 0000000,250000001,91PRISON  CG              00010800
43006901            CHEM POCHE A MALICE EXPR 0000000,450000002,83PRISON  CG              00000000
43014031            CHEM A4 C.L 5/10E 350G   0000000,240000000,26CH12    CG              00003000
43014071            CHEM A4 C.L 5/10E 350G   0000000,240000000,26CH12    CG              00003000
43014091            CHEM A4 C.L 5/10E 350G   0000000,240000000,26CH12    CG              00000000
43014131            CHEM A4 C.L 5/10E 350G   0000000,240000000,26CH12    CG              00000000
43014211            CHEM A4 C.L 5/10E 350G   0000000,240000000,26CH12    CG              00000000
43101031            CHEM A4 MEMO NOTES C.G 5 0000000,330000000,17CH4     CG              00000125
43101131            CHEM A4 MEMO NOTES C.G 5 0000000,330000000,17CH4     CG              00001050
43101141            CHEM A4 MEMO NOTES C.G 5 0000000,330000000,17CH4     CG              00000125
43101491            CHEM A4 MEMO NOTES C.G 5 0000000,330000000,17CH4     CG              00000050
43101901            CHEM A4 MEMO NOTES C.G 5 0000000,330000000,17CH11    CG              00005875
43103012            CHEM A4 C.L 5/10E 350G   0000000,260000000,06CH12    CG              00000300
43103032            CHEM A4 C.L 5/10E 350G   0000000,260000000,06CH12    CG              00018150
43103072            CHEM A4 C.L 5/10E 350G   0000000,260000000,06CH12    CG              00016250
43103092            CHEM A4 C.L 5/10E 350G   0000000,260000000,06CH12    CG              00015200
43103132            CHEM A4 C.L 5/10E 350G   0000000,260000000,06CH12    CG              00012550
43103142            CHEM A4 C.L 5/10E 350G   0000000,260000000,06CH12    CG              00000800
43103212            CHEM A4 C.L 5/10E 350G   0000000,260000000,06CH12    CG              00010500
43103902            CHEM A4 C.L 5/10E 350G   0000000,260000000,06CH10    CG              00019630
43103923            CHEM A4 C.L 5/10E 350G   0000000,250000000,28CH10    CG              00018000
43106901            CHEM A4 C.L IMPRIMEE 5/1 0000000,240000000,73CH11    CG              00025250
43108031            SPI-CHEM A4 5* C.L 5/10E 0000000,250000000,27CH11    CG              00012000
43108071            SPI-CHEM A4 5* C.L 5/10E 0000000,250000000,27CH11    CG              00006000
43108091            SPI-CHEM A4 5* C.L 5/10E 0000000,250000000,27CH11    CG              00006000
43108131            SPI-CHEM A4 5* C.L 5/10E 0000000,250000000,27CH11    CG              00003000
43108161            SPI-CHEM A4 5* C.L 5/10E 0000000,250000000,27CH11    CG              00003000
43108211            SPI-CHEM A4 5* C.L 5/10E 0000000,250000000,27CH11    CG              00006000
43108901            SPI-CHEM A4 5* C.L 5/10E 0000000,250000000,27CH11    CG              00003000
43111031            SPI-LOT 10 CHEM A4 5* C. 0000002,650000002,94CH11    CG              00002265
43111071            SPI-LOT 10 CHEM A4 5* C. 0000002,650000002,94CH11    CG              00000600
43111091            SPI-LOT 10 CHEM A4 5* C. 0000002,650000002,94CH11    CG              00000500
43111131            SPI-LOT 10 CHEM A4 5* C. 0000002,650000002,94CH11    CG              00000600
43111211            SPI-LOT 10 CHEM A4 5* C. 0000002,650000002,94CH11    CG              00000410
43111901            SPI-LOT 10 CHEM A4 5* C. 0000002,650000002,66CH11    CG              00002800
43118501            LOT 7+3 GTE CHEM A4 C.L  0000002,550000002,84CH11    CG              00000000
43118504            LOT 7+3 GTE CHEM A4 C.L  0000002,570000002,86CH11    CG              00000000
43119502            LOT 10 CHEM A4 C.L 5/10E 0000002,580000003,21CH11    CG              00000000
43120031            CHEM 3 RAB CL 5/10       0000000,240000000,10CH11    CG              00000000
43120091            CHEM 3 RAB CL 5/10       0000000,240000000,10CH11    CG              00000000
43123011            HSK-CHEM A4 C.L 5/10E    0000000,240000000,26CH10    CG              00000000
43123031            HSK-CHEM A4 C.L 5/10E    0000000,240000000,26CH10    CG              00000000
43123071            HSK-CHEM A4 C.L 5/10E    0000000,240000000,26CH10    CG              00000000
43123091            HSK-CHEM A4 C.L 5/10E    0000000,240000000,26CH10    CG              00000000
43123131            HSK-CHEM A4 C.L 5/10E    0000000,240000000,26CH10    CG              00000000
43123161            HSK-CHEM A4 C.L 5/10E    0000000,240000000,26CH10    CG              00000000
43123211            HSK-CHEM A4 C.L 5/10E    0000000,240000000,27CH10    CG              00000000
43149011            CHEM SANGLE A4 CLIP'N GO 0000000,550000000,99CLIPNGO CG              00000130
43149031            CHEM SANGLE A4 CLIP'N GO 0000000,550000000,99CLIPNGO CG              00003510
43149051            CHEM SANGLE A4 CLIP'N GO 0000000,550000000,99CLIPNGO CG              00001680
43149071            CHEM SANGLE A4 CLIP'N GO 0000000,550000000,99CLIPNGO CG              00001230
